Account.ExternalID__c,Amount,CloseDate,CreatedDate,LeadSource,Name,StageName,Type,Difficulty__c,ExternalID__c
ACC-447,206000,2024-07-13,2024-03-03T10:47:00+0200,Web,Orchestrate 24/365 schemas,Id. Decision Makers,Existing Customer - Upgrade,70,Opp-1301
ACC-489,218000,2024-05-28,2025-01-31T13:23:00+0200,Trade Show,E-enable next-generation web-readiness,Negotiation/Review,Existing Customer - Upgrade,35,Opp-1302
ACC-590,129000,2024-08-22,2024-02-06T13:54:00+0200,Partner Referral,Benchmark synergistic web-readiness,Closed Won,New Customer,75,Opp-1303
ACC-394,225000,2024-07-07,2024-05-05T04:30:00+0200,Partner Referral,Implement synergistic users,Closed Lost,Existing Customer - Upgrade,65,Opp-1304
ACC-41,47000,2025-02-25,2024-01-31T22:32:00+0200,Phone Inquiry,Whiteboard frictionless interfaces,Id. Decision Makers,Existing Customer - Replacement,25,Opp-1305
ACC-560,87000,2024-11-08,2022-02-28T20:39:00+0200,Phone Inquiry,Brand holistic vortals,Needs Analysis,New Customer,95,Opp-1306
ACC-709,224000,2024-08-27,2020-04-10T22:57:00+0200,Web,Enhance b2b roi,Closed Lost,Existing Customer - Replacement,45,Opp-1307
ACC-867,113000,2024-09-20,2025-02-02T13:59:00+0200,Partner Referral,Harness visionary technologies,Closed Won,New Customer,95,Opp-1308
ACC-87,11000,2025-01-03,2021-05-07T04:20:00+0200,Web,Cultivate 24/7 markets,Prospecting,Existing Customer - Upgrade,95,Opp-1309
ACC-801,126000,2024-11-02,2024-08-08T11:59:00+0200,Partner Referral,Architect best-of-breed e-services,Value Proposition,Existing Customer - Upgrade,10,Opp-1310
ACC-633,97000,2024-09-27,2024-01-02T19:21:00+0200,Other,Drive dot-com web-readiness,Value Proposition,Existing Customer - Upgrade,90,Opp-1311
ACC-867,88000,2024-08-31,2021-06-11T16:12:00+0200,Partner Referral,Repurpose seamless markets,Closed Won,Existing Customer - Downgrade,15,Opp-1312
ACC-288,13000,2024-07-19,2022-07-02T21:49:00+0200,Trade Show,Reinvent distributed solutions,Qualification,Existing Customer - Replacement,95,Opp-1313
ACC-479,117000,2024-06-19,2024-11-10T11:19:00+0200,Web,Implement rich initiatives,Closed Lost,Existing Customer - Replacement,95,Opp-1314
ACC-148,206000,2025-01-08,2024-09-30T13:52:00+0200,Web,Mesh plug-and-play e-services,Perception Analysis,Existing Customer - Downgrade,60,Opp-1315
ACC-294,81000,2024-09-06,2020-12-10T17:05:00+0200,Phone Inquiry,Incentivize one-to-one relationships,Value Proposition,Existing Customer - Replacement,75,Opp-1316
ACC-574,103000,2024-04-11,2025-01-06T19:59:00+0200,Phone Inquiry,Morph back-end info-mediaries,Closed Won,Existing Customer - Downgrade,65,Opp-1317
ACC-927,153000,2024-12-12,2023-04-04T19:56:00+0200,Trade Show,Deliver vertical roi,Perception Analysis,Existing Customer - Upgrade,0,Opp-1318
ACC-382,34000,2024-06-02,2023-12-07T13:38:00+0200,Partner Referral,Orchestrate killer applications,Value Proposition,Existing Customer - Replacement,5,Opp-1319
ACC-384,108000,2024-06-15,2024-11-03T22:54:00+0200,Trade Show,Grow enterprise architectures,Id. Decision Makers,Existing Customer - Replacement,60,Opp-1320
ACC-37,67000,2025-03-24,2022-10-11T22:32:00+0200,Phone Inquiry,Leverage dot-com platforms,Qualification,Existing Customer - Upgrade,95,Opp-1321
ACC-394,101000,2024-12-25,2020-07-10T01:21:00+0200,Trade Show,Disintermediate rich technologies,Negotiation/Review,New Customer,40,Opp-1322
ACC-554,11000,2024-12-25,2023-06-07T21:00:00+0200,Partner Referral,Morph dot-com platforms,Value Proposition,Existing Customer - Upgrade,30,Opp-1323
ACC-587,40000,2024-10-27,2022-11-03T03:29:00+0200,Partner Referral,Evolve plug-and-play interfaces,Needs Analysis,Existing Customer - Replacement,55,Opp-1324
ACC-679,55000,2025-02-23,2023-11-07T15:27:00+0200,Other,Revolutionize visionary functionalities,Needs Analysis,Existing Customer - Replacement,60,Opp-1325
ACC-186,175000,2024-10-27,2020-05-04T17:53:00+0200,Web,Seize clicks-and-mortar metrics,Qualification,Existing Customer - Upgrade,30,Opp-1326
ACC-77,122000,2024-11-10,2024-04-09T23:03:00+0200,Direct Mail,Innovate granular e-services,Perception Analysis,Existing Customer - Upgrade,80,Opp-1327
ACC-795,19000,2024-04-04,2022-01-04T07:30:00+0200,Other,Embrace value-added solutions,Closed Lost,Existing Customer - Replacement,100,Opp-1328
ACC-401,90000,2024-09-17,2024-12-13T01:20:00+0200,Other,Scale e-business web services,Needs Analysis,Existing Customer - Replacement,0,Opp-1329
ACC-678,18000,2024-09-21,2025-02-02T12:47:00+0200,Partner Referral,Innovate ubiquitous e-business,Needs Analysis,Existing Customer - Downgrade,75,Opp-1330
ACC-189,136000,2025-02-22,2023-08-01T04:43:00+0200,Partner Referral,Repurpose frictionless e-tailers,Qualification,Existing Customer - Upgrade,55,Opp-1331
ACC-844,181000,2024-11-06,2022-03-07T15:02:00+0200,Trade Show,Transition end-to-end eyeballs,Negotiation/Review,Existing Customer - Upgrade,75,Opp-1332
ACC-413,135000,2024-10-04,2024-04-11T10:32:00+0200,Direct Mail,Enhance web-enabled interfaces,Closed Won,New Customer,75,Opp-1333
ACC-616,139000,2024-08-19,2022-06-08T16:20:00+0200,Web,Integrate innovative infrastructures,Value Proposition,Existing Customer - Downgrade,80,Opp-1334
ACC-97,226000,2025-01-07,2024-08-07T19:12:00+0200,Partner Referral,Mesh distributed models,Prospecting,New Customer,35,Opp-1335
ACC-444,227000,2024-08-12,2022-11-01T12:00:00+0200,Web,Generate end-to-end e-markets,Perception Analysis,Existing Customer - Downgrade,65,Opp-1336
ACC-318,136000,2024-11-10,2021-08-02T06:13:00+0200,Phone Inquiry,Innovate collaborative networks,Closed Lost,Existing Customer - Upgrade,65,Opp-1337
ACC-982,91000,2024-04-25,2024-06-30T16:00:00+0200,Trade Show,Benchmark turn-key vortals,Perception Analysis,Existing Customer - Downgrade,55,Opp-1338
ACC-804,34000,2024-04-03,2024-07-12T18:29:00+0200,Partner Referral,Reinvent b2b functionalities,Value Proposition,Existing Customer - Downgrade,25,Opp-1339
ACC-260,121000,2024-10-27,2023-12-31T18:04:00+0200,Partner Referral,Monetize end-to-end channels,Qualification,New Customer,85,Opp-1340
ACC-493,152000,2024-06-21,2024-01-10T05:48:00+0200,Phone Inquiry,Exploit scalable supply-chains,Qualification,Existing Customer - Replacement,15,Opp-1341
ACC-364,33000,2025-02-04,2021-07-02T17:01:00+0200,Partner Referral,Strategize revolutionary vortals,Closed Lost,Existing Customer - Downgrade,85,Opp-1342
ACC-418,190000,2024-10-10,2022-07-08T05:53:00+0200,Trade Show,Reinvent visionary synergies,Qualification,Existing Customer - Replacement,20,Opp-1343
ACC-874,107000,2024-04-16,2020-07-11T18:22:00+0200,Direct Mail,Empower killer experiences,Proposal/Price Quote,Existing Customer - Upgrade,5,Opp-1344
ACC-411,192000,2025-03-01,2022-01-01T10:56:00+0200,Partner Referral,Visualize bleeding-edge infrastructures,Qualification,New Customer,65,Opp-1345
ACC-201,141000,2024-10-02,2022-02-08T09:29:00+0200,Web,Iterate turn-key convergence,Qualification,Existing Customer - Upgrade,40,Opp-1346
ACC-721,63000,2025-01-24,2020-08-02T14:55:00+0200,Web,Exploit rich e-tailers,Closed Lost,Existing Customer - Downgrade,100,Opp-1347
ACC-628,181000,2025-01-23,2023-02-01T10:34:00+0200,Partner Referral,Matrix seamless synergies,Negotiation/Review,Existing Customer - Downgrade,65,Opp-1348
ACC-779,115000,2024-12-30,2022-10-10T07:09:00+0200,Web,Engineer intuitive users,Needs Analysis,Existing Customer - Downgrade,0,Opp-1349
ACC-612,147000,2024-06-20,2021-06-11T18:51:00+0200,Direct Mail,Redefine one-to-one partnerships,Proposal/Price Quote,Existing Customer - Replacement,5,Opp-1350
ACC-8,13000,2024-05-10,2023-07-11T17:21:00+0200,Phone Inquiry,Unleash cross-media vortals,Closed Won,Existing Customer - Upgrade,70,Opp-1351
ACC-741,51000,2025-01-10,2020-10-02T14:19:00+0200,Other,Architect compelling bandwidth,Closed Won,Existing Customer - Upgrade,75,Opp-1352
ACC-57,129000,2024-07-04,2021-08-05T04:16:00+0200,Web,Visualize 24/7 initiatives,Id. Decision Makers,Existing Customer - Upgrade,25,Opp-1353
ACC-113,242000,2025-03-03,2021-10-04T16:00:00+0200,Phone Inquiry,Scale granular schemas,Prospecting,Existing Customer - Downgrade,100,Opp-1354
ACC-619,174000,2024-05-24,2023-05-11T15:08:00+0200,Other,Matrix rich info-mediaries,Closed Lost,New Customer,65,Opp-1355
ACC-565,159000,2025-01-03,2024-01-01T22:34:00+0200,Phone Inquiry,Empower impactful schemas,Closed Lost,Existing Customer - Upgrade,15,Opp-1356
ACC-997,165000,2024-04-29,2024-09-03T17:15:00+0200,Web,Maximize bricks-and-clicks niches,Value Proposition,Existing Customer - Downgrade,75,Opp-1357
ACC-174,98000,2024-08-18,2024-04-02T03:13:00+0200,Web,Deploy bricks-and-clicks methodologies,Proposal/Price Quote,Existing Customer - Downgrade,80,Opp-1358
ACC-557,74000,2025-02-23,2022-09-11T12:15:00+0200,Direct Mail,Target revolutionary web-readiness,Id. Decision Makers,New Customer,85,Opp-1359
ACC-137,18000,2024-04-26,2023-03-06T09:04:00+0200,Partner Referral,Empower compelling portals,Closed Lost,Existing Customer - Replacement,50,Opp-1360
ACC-545,244000,2024-08-18,2023-09-06T20:28:00+0200,Other,Morph front-end deliverables,Prospecting,Existing Customer - Replacement,45,Opp-1361
ACC-657,100000,2025-02-01,2023-02-05T23:17:00+0200,Trade Show,Mesh extensible e-tailers,Negotiation/Review,Existing Customer - Upgrade,90,Opp-1362
ACC-658,205000,2024-12-03,2024-02-12T06:31:00+0200,Web,Whiteboard end-to-end action-items,Closed Won,Existing Customer - Replacement,85,Opp-1363
ACC-435,145000,2025-01-04,2020-05-31T00:08:58+0200,Trade Show,Engage efficient portals,Prospecting,New Customer,60,Opp-1364
ACC-227,224000,2025-02-04,2022-02-08T08:32:00+0200,Trade Show,Enable bricks-and-clicks architectures,Value Proposition,Existing Customer - Upgrade,90,Opp-1365
ACC-903,220000,2024-08-12,2025-01-12T18:58:00+0200,Trade Show,Engage dynamic vortals,Prospecting,New Customer,15,Opp-1366
ACC-169,13000,2024-08-18,2023-02-28T14:42:00+0200,Web,Harness global e-commerce,Closed Lost,Existing Customer - Upgrade,30,Opp-1367
ACC-94,19000,2024-05-24,2020-11-10T01:05:00+0200,Web,Envisioneer global convergence,Qualification,Existing Customer - Upgrade,30,Opp-1368
ACC-553,179000,2024-09-05,2023-01-01T18:36:00+0200,Web,Enhance extensible channels,Closed Won,Existing Customer - Replacement,45,Opp-1369
ACC-91,227000,2024-05-10,2021-05-01T11:14:00+0200,Direct Mail,Streamline leading-edge markets,Proposal/Price Quote,New Customer,100,Opp-1370
ACC-103,169000,2024-11-19,2025-02-04T06:08:00+0200,Phone Inquiry,Extend leading-edge eyeballs,Id. Decision Makers,Existing Customer - Replacement,55,Opp-1371
ACC-190,151000,2024-07-31,2023-04-09T16:56:00+0200,Web,Exploit back-end partnerships,Perception Analysis,Existing Customer - Downgrade,20,Opp-1372
ACC-159,71000,2025-02-24,2020-03-04T14:19:00+0200,Direct Mail,Iterate transparent web-readiness,Needs Analysis,Existing Customer - Replacement,70,Opp-1373
ACC-672,149000,2024-10-30,2022-10-02T10:47:00+0200,Partner Referral,Reinvent value-added convergence,Needs Analysis,New Customer,10,Opp-1374
ACC-214,210000,2024-10-16,2023-02-04T12:08:58+0200,Direct Mail,Morph collaborative experiences,Closed Lost,Existing Customer - Upgrade,10,Opp-1375
ACC-96,62000,2024-08-25,2024-09-03T07:56:00+0200,Phone Inquiry,Unleash interactive e-tailers,Prospecting,Existing Customer - Replacement,10,Opp-1376
ACC-760,228000,2024-09-29,2021-08-09T17:10:00+0200,Web,Re-contextualize customized infrastructures,Id. Decision Makers,Existing Customer - Downgrade,30,Opp-1377
ACC-509,105000,2024-09-21,2021-12-09T23:42:00+0200,Trade Show,Mesh cross-platform applications,Closed Won,Existing Customer - Downgrade,60,Opp-1378
ACC-939,80000,2024-12-31,2022-07-05T10:43:00+0200,Partner Referral,Brand 24/365 functionalities,Prospecting,Existing Customer - Upgrade,50,Opp-1379
ACC-757,178000,2024-11-07,2020-05-06T20:44:00+0200,Other,Re-intermediate rich markets,Proposal/Price Quote,New Customer,10,Opp-1380
ACC-151,52000,2024-10-25,2023-04-06T21:56:00+0200,Partner Referral,Optimize back-end functionalities,Negotiation/Review,Existing Customer - Replacement,95,Opp-1381
ACC-375,204000,2024-04-30,2021-08-10T19:38:00+0200,Trade Show,Transition clicks-and-mortar supply-chains,Closed Won,New Customer,80,Opp-1382
ACC-705,89000,2024-09-26,2024-11-04T15:26:00+0200,Partner Referral,Morph cross-platform platforms,Needs Analysis,New Customer,40,Opp-1383
ACC-615,228000,2024-08-31,2024-08-06T14:42:00+0200,Web,Leverage interactive supply-chains,Id. Decision Makers,New Customer,25,Opp-1384
ACC-348,41000,2024-12-16,2024-12-04T08:51:00+0200,Phone Inquiry,Disintermediate killer infrastructures,Needs Analysis,Existing Customer - Upgrade,5,Opp-1385
ACC-94,146000,2025-03-01,2023-09-02T03:33:00+0200,Other,Facilitate robust networks,Closed Won,Existing Customer - Replacement,55,Opp-1386
ACC-830,143000,2024-12-19,2022-08-09T04:54:00+0200,Direct Mail,Innovate leading-edge infrastructures,Closed Won,Existing Customer - Downgrade,70,Opp-1387
ACC-109,53000,2025-01-21,2022-10-06T10:05:00+0200,Web,Transition clicks-and-mortar infrastructures,Value Proposition,Existing Customer - Upgrade,45,Opp-1388
ACC-446,79000,2024-09-12,2022-04-09T00:53:00+0200,Phone Inquiry,Envisioneer dynamic systems,Prospecting,New Customer,10,Opp-1389
ACC-593,146000,2024-12-23,2021-04-07T06:53:00+0200,Other,Reinvent viral eyeballs,Prospecting,Existing Customer - Replacement,15,Opp-1390
ACC-4,50000,2025-01-29,2025-03-01T22:38:00+0200,Trade Show,Re-contextualize leading-edge partnerships,Negotiation/Review,Existing Customer - Replacement,0,Opp-1391
ACC-771,106000,2024-04-11,2023-01-04T08:26:00+0200,Web,Synthesize e-business deliverables,Value Proposition,New Customer,30,Opp-1392
ACC-445,135000,2024-08-05,2024-08-12T06:06:00+0200,Other,Transition wireless deliverables,Negotiation/Review,Existing Customer - Upgrade,75,Opp-1393
ACC-155,150000,2024-10-10,2022-04-30T16:50:00+0200,Web,Deliver customized interfaces,Value Proposition,Existing Customer - Upgrade,35,Opp-1394
ACC-431,188000,2024-08-07,2024-05-04T23:12:00+0200,Direct Mail,Envisioneer open-source web-readiness,Negotiation/Review,Existing Customer - Replacement,95,Opp-1395
ACC-681,41000,2025-02-14,2023-01-05T08:32:58+0200,Partner Referral,Benchmark interactive interfaces,Id. Decision Makers,Existing Customer - Downgrade,15,Opp-1396
ACC-416,177000,2025-03-23,2025-02-03T19:38:00+0200,Other,Unleash cross-media roi,Negotiation/Review,New Customer,90,Opp-1397
ACC-855,81000,2024-10-09,2020-06-07T12:53:00+0200,Other,Empower next-generation channels,Negotiation/Review,Existing Customer - Downgrade,5,Opp-1398
ACC-782,49000,2024-07-02,2024-02-29T14:50:00+0200,Direct Mail,E-enable integrated e-markets,Qualification,Existing Customer - Replacement,15,Opp-1399
ACC-764,69000,2024-07-27,2024-02-08T09:06:00+0200,Direct Mail,Deliver e-business systems,Prospecting,New Customer,35,Opp-1400
ACC-301,95000,2024-09-27,2020-08-05T11:17:00+0200,Direct Mail,Aggregate synergistic vortals,Proposal/Price Quote,Existing Customer - Replacement,75,Opp-1401
ACC-699,134000,2025-03-10,2021-05-09T03:33:00+0200,Partner Referral,Disintermediate scalable experiences,Closed Lost,Existing Customer - Upgrade,60,Opp-1402
ACC-472,16000,2025-01-28,2023-08-06T09:49:00+0200,Trade Show,Innovate open-source niches,Closed Won,New Customer,15,Opp-1403
ACC-789,21000,2024-07-13,2024-09-07T08:19:00+0200,Partner Referral,E-enable viral mindshare,Proposal/Price Quote,Existing Customer - Upgrade,65,Opp-1404
ACC-957,202000,2024-10-22,2024-12-03T00:06:00+0200,Partner Referral,Morph best-of-breed action-items,Closed Won,Existing Customer - Replacement,60,Opp-1405
ACC-159,47000,2024-10-21,2023-12-01T12:51:00+0200,Web,Empower mission-critical markets,Perception Analysis,Existing Customer - Replacement,20,Opp-1406
ACC-866,70000,2024-04-18,2021-01-02T04:38:00+0200,Trade Show,Deliver ubiquitous deliverables,Closed Lost,New Customer,55,Opp-1407
ACC-338,103000,2024-07-23,2020-03-01T02:41:00+0200,Direct Mail,Engineer integrated schemas,Value Proposition,Existing Customer - Replacement,70,Opp-1408
ACC-588,175000,2025-03-07,2022-03-01T18:51:00+0200,Direct Mail,E-enable granular web services,Id. Decision Makers,Existing Customer - Downgrade,40,Opp-1409
ACC-280,35000,2025-02-07,2020-12-06T04:27:00+0200,Direct Mail,Transition enterprise functionalities,Needs Analysis,New Customer,95,Opp-1410
ACC-508,15000,2025-02-07,2022-10-04T06:13:00+0200,Partner Referral,Facilitate plug-and-play roi,Id. Decision Makers,Existing Customer - Downgrade,90,Opp-1411
ACC-900,97000,2024-08-04,2024-12-02T15:49:00+0200,Other,Exploit revolutionary applications,Value Proposition,Existing Customer - Downgrade,55,Opp-1412
ACC-228,86000,2024-09-25,2020-10-12T22:50:00+0200,Partner Referral,Drive cross-platform functionalities,Needs Analysis,New Customer,90,Opp-1413
ACC-851,95000,2024-12-13,2023-11-03T20:50:00+0200,Trade Show,Evolve cutting-edge action-items,Negotiation/Review,Existing Customer - Replacement,5,Opp-1414
ACC-132,142000,2024-11-02,2024-03-02T20:23:58+0200,Web,Leverage cutting-edge convergence,Perception Analysis,Existing Customer - Replacement,0,Opp-1415
ACC-960,84000,2024-10-23,2023-06-05T14:01:00+0200,Phone Inquiry,Benchmark extensible models,Id. Decision Makers,Existing Customer - Upgrade,10,Opp-1416
ACC-594,164000,2024-09-29,2022-06-30T22:32:00+0200,Trade Show,Transform integrated e-tailers,Value Proposition,Existing Customer - Upgrade,45,Opp-1417
ACC-839,29000,2024-04-17,2025-02-04T03:45:00+0200,Partner Referral,Monetize global e-markets,Negotiation/Review,Existing Customer - Replacement,25,Opp-1418
ACC-238,11000,2025-02-18,2023-02-10T11:01:00+0200,Phone Inquiry,Generate front-end niches,Id. Decision Makers,Existing Customer - Replacement,15,Opp-1419
ACC-454,150000,2025-01-05,2023-09-30T17:55:00+0200,Other,Architect 24/7 info-mediaries,Negotiation/Review,Existing Customer - Downgrade,0,Opp-1420
ACC-298,160000,2024-12-11,2021-10-02T11:28:00+0200,Partner Referral,Evolve bleeding-edge solutions,Id. Decision Makers,Existing Customer - Upgrade,65,Opp-1421
ACC-356,226000,2024-09-26,2020-11-04T19:23:00+0200,Direct Mail,Expedite cross-media models,Needs Analysis,Existing Customer - Upgrade,80,Opp-1422
ACC-739,55000,2024-07-09,2021-05-03T09:38:00+0200,Phone Inquiry,Target wireless e-business,Closed Lost,Existing Customer - Upgrade,25,Opp-1423
ACC-391,45000,2024-10-25,2021-03-08T01:02:58+0200,Partner Referral,Architect strategic communities,Prospecting,Existing Customer - Replacement,0,Opp-1424
ACC-442,161000,2024-05-03,2020-12-07T19:47:00+0200,Partner Referral,Synergize 24/365 schemas,Closed Lost,New Customer,35,Opp-1425
ACC-323,65000,2025-01-13,2020-03-12T03:36:00+0200,Web,Target extensible applications,Closed Won,Existing Customer - Upgrade,40,Opp-1426
ACC-614,43000,2024-09-30,2020-08-04T08:23:00+0200,Web,Optimize 24/365 portals,Needs Analysis,Existing Customer - Downgrade,35,Opp-1427
ACC-330,221000,2024-10-18,2022-05-08T08:35:00+0200,Web,Revolutionize holistic e-services,Proposal/Price Quote,Existing Customer - Upgrade,40,Opp-1428
ACC-839,181000,2024-11-13,2020-05-31T23:48:00+0200,Other,Optimize end-to-end markets,Negotiation/Review,New Customer,25,Opp-1429
